awareness_4,awareness_3,awareness_2,awareness_1,confidence_4,confidence_3,confidence_2,confidence_1,correct_4,correct_3,correct_2,correct_1,attention,sub_name,blocks
0,0,1,1,0,0,0,1,0,0,1,1,0,WT,1
0,1,1,0,0,0,1,0,0,1,1,0,1,WT,1
1,1,0,1,0,1,0,0,1,1,0,1,0,WT,1
1,0,1,1,1,0,0,1,1,0,1,1,1,WT,1
0,1,1,1,0,0,1,1,0,1,1,1,1,WT,1
1,1,1,1,0,1,1,0,1,1,1,1,1,WT,1
1,1,1,1,1,1,0,1,1,1,1,1,1,WT,1
1,1,1,1,1,0,1,1,1,1,1,1,1,WT,1
1,1,1,1,0,1,1,1,1,1,1,1,0,WT,1
1,1,1,1,1,1,1,0,1,1,1,1,0,WT,1
1,1,1,0,1,1,0,0,1,1,1,0,0,WT,1
1,1,0,0,1,0,0,0,1,1,0,1,1,WT,1
1,0,0,1,0,0,0,0,1,0,1,1,1,WT,1
0,0,1,1,0,0,0,1,0,1,1,1,0,WT,1
0,1,1,1,0,0,1,0,1,1,1,1,0,WT,1
1,1,1,0,0,1,0,0,1,1,1,1,0,WT,1
1,1,0,1,1,0,0,0,1,1,1,1,1,WT,1
1,0,1,0,0,0,0,0,1,1,1,1,0,WT,1
0,1,0,1,0,0,0,1,1,1,1,1,1,WT,1
1,0,1,0,0,0,1,0,1,1,1,1,1,WT,1
0,1,1,1,0,0,1,0,1,1,1,1,1,WT,2
1,1,1,0,0,1,0,0,1,1,1,1,1,WT,2
1,1,0,0,1,0,0,0,1,1,1,0,0,WT,2
1,0,0,0,0,0,0,0,1,1,0,1,1,WT,2
0,0,0,1,0,0,0,1,1,0,1,1,1,WT,2
0,0,1,1,0,0,1,1,0,1,1,1,0,WT,2
0,1,1,0,0,1,1,1,1,1,1,1,0,WT,2
1,1,0,0,1,1,1,0,1,1,1,1,1,WT,2
1,0,0,0,1,1,0,1,1,1,1,1,1,WT,2
0,0,0,0,1,0,1,0,1,1,1,0,0,WT,2
0,0,0,0,0,1,0,0,1,1,0,0,0,WT,2
0,0,0,1,1,0,0,1,1,0,0,1,1,WT,2
0,0,1,0,0,0,1,0,0,0,1,0,0,WT,2
0,1,0,0,0,1,0,0,0,1,0,0,0,WT,2
1,0,0,1,1,0,0,1,1,0,0,1,0,WT,2
0,0,1,0,0,0,1,0,0,0,1,1,1,WT,2
0,1,0,1,0,1,0,1,0,1,1,0,1,WT,2
1,0,1,0,1,0,1,0,1,1,0,1,0,WT,2
0,1,0,1,0,1,0,1,1,0,1,1,1,WT,2
1,0,1,1,1,0,1,1,0,1,1,1,1,WT,2
0,1,1,0,0,1,1,0,1,1,1,1,1,WT,2
1,1,0,0,1,1,0,0,1,1,1,1,1,WT,2
1,0,0,0,1,0,0,1,1,1,1,1,0,WT,2
0,0,0,0,0,0,1,0,1,1,1,1,0,WT,2
0,0,0,0,0,1,0,1,1,1,1,1,1,WT,2
0,0,0,1,1,0,1,1,1,1,1,1,1,WT,2
0,0,1,0,0,1,1,0,1,1,1,0,1,WT,2
0,1,0,0,1,1,0,0,1,1,0,1,1,WT,2
1,0,0,0,1,0,0,0,1,0,1,0,1,WT,2
0,0,0,0,0,0,0,1,0,1,0,0,0,WT,2
0,0,0,0,0,0,1,0,1,0,0,1,0,WT,2
0,0,0,0,0,1,0,0,0,0,1,0,1,WT,2
0,0,0,1,1,0,0,1,0,1,0,1,0,WT,2
0,0,1,1,0,0,1,1,1,0,1,1,0,WT,2
0,1,1,1,0,1,1,1,0,1,1,1,1,WT,2
1,1,1,0,1,1,1,0,1,1,1,1,0,WT,2
1,1,0,1,1,1,0,1,1,1,1,1,0,WT,2
1,0,1,0,1,0,1,0,1,1,1,1,1,WT,2
0,1,0,0,0,1,0,1,1,1,1,0,1,WT,2
1,0,0,0,1,0,1,0,1,1,0,1,1,WT,2
0,0,0,0,0,1,0,0,1,0,1,1,0,WT,2
0,0,0,1,1,0,0,0,0,1,1,1,0,WT,2
0,0,1,1,0,0,0,1,1,1,1,1,1,WT,2
0,1,1,1,0,0,1,1,1,1,1,1,1,WT,2
1,1,1,1,0,1,1,1,1,1,1,1,1,WT,2
1,1,1,1,1,1,1,1,1,1,1,1,0,WT,2
1,1,0,0,1,1,0,0,1,1,1,0,1,WT,3
1,0,0,1,1,0,0,1,1,1,0,1,1,WT,3
0,0,1,0,0,0,1,0,1,0,1,0,1,WT,3
0,1,0,1,0,1,0,1,0,1,0,1,1,WT,3
1,0,1,0,1,0,1,0,1,0,1,0,0,WT,3
0,1,0,0,0,1,0,0,0,1,0,1,1,WT,3
1,0,0,0,1,0,0,0,1,0,1,1,1,WT,3
0,0,0,1,0,0,0,0,0,1,1,1,1,WT,3
0,0,1,1,0,0,0,1,1,1,1,1,1,WT,3
0,1,1,1,0,0,1,1,1,1,1,1,1,WT,3
1,1,1,0,0,1,1,1,1,1,1,1,0,WT,3
1,1,0,1,1,1,1,1,1,1,1,1,1,WT,3
1,0,1,0,1,1,1,0,1,1,1,1,0,WT,3
0,1,0,0,1,1,0,0,1,1,1,1,0,WT,3
1,0,0,0,1,0,0,0,1,1,1,1,0,WT,3
0,0,0,1,0,0,0,1,1,1,1,1,1,WT,3
0,0,1,0,0,0,1,0,1,1,1,1,1,WT,3
0,1,0,0,0,1,0,0,1,1,1,0,0,WT,3
1,0,0,0,1,0,0,1,1,1,0,1,0,WT,3
0,0,0,0,0,0,1,0,1,0,1,0,0,WT,3
0,0,0,0,0,1,0,0,0,1,0,0,1,WT,3
0,0,0,0,1,0,0,0,1,0,0,1,1,WT,3
0,0,0,0,0,0,0,1,0,0,1,1,1,WT,3
0,0,0,1,0,0,1,1,0,1,1,1,1,WT,3
0,0,1,0,0,1,1,0,1,1,1,1,0,WT,3
0,1,0,1,1,1,0,0,1,1,1,1,1,WT,3
1,0,1,0,1,0,0,0,1,1,1,0,0,WT,3
0,1,0,0,0,0,0,0,1,1,0,0,0,WT,3
1,0,0,0,0,0,0,0,1,0,0,0,0,WT,3
0,0,0,0,0,0,0,0,0,0,0,1,0,WT,3
0,0,0,1,0,0,0,1,0,0,1,1,1,WT,3
0,0,1,1,0,0,1,1,0,1,1,1,0,WT,3
0,1,1,0,0,1,1,0,1,1,1,1,0,WT,3
1,1,0,1,1,1,0,1,1,1,1,1,0,WT,3
1,0,1,0,1,0,1,0,1,1,1,1,1,WT,3
0,1,0,0,0,1,0,0,1,1,1,0,1,WT,3
1,0,0,0,1,0,0,0,1,1,0,1,1,WT,3
0,0,0,0,0,0,0,0,1,0,1,0,0,WT,3
0,0,0,0,0,0,0,1,0,1,0,1,0,WT,3
0,0,0,0,0,0,1,0,1,0,1,1,0,WT,3
0,0,0,0,0,1,0,0,0,1,1,1,1,WT,3
0,0,0,0,1,0,0,0,1,1,1,1,1,WT,3
0,0,0,0,0,0,0,0,1,1,1,0,0,WT,3
0,0,0,0,0,0,0,0,1,1,0,0,0,WT,3
0,0,0,1,0,0,0,1,1,0,0,1,1,WT,3
0,0,1,0,0,0,1,0,0,0,1,0,1,WT,3
0,1,1,0,0,1,1,0,1,1,1,1,0,WT,4
1,1,0,1,1,1,0,1,1,1,1,1,0,WT,4
1,0,1,0,1,0,1,0,1,1,1,1,1,WT,4
0,1,0,0,0,1,0,1,1,1,1,1,1,WT,4
1,0,0,1,1,0,1,1,1,1,1,1,1,WT,4
0,0,1,0,0,1,1,0,1,1,1,0,1,WT,4
0,1,0,0,1,1,0,1,1,1,0,1,0,WT,4
1,0,0,0,1,0,1,1,1,0,1,0,0,WT,4
0,0,0,0,0,1,1,0,0,1,0,0,0,WT,4
0,0,0,0,1,1,0,0,1,0,0,0,1,WT,4
0,0,0,1,1,0,0,1,0,0,0,1,0,WT,4
0,0,1,0,0,0,1,0,0,0,1,1,0,WT,4
0,1,0,0,0,1,0,0,0,1,1,1,1,WT,4
1,0,0,1,1,0,0,1,1,1,1,1,0,WT,4
0,0,1,0,0,0,1,1,1,1,1,1,1,WT,4
0,1,0,0,0,1,1,0,1,1,1,1,1,WT,4
1,0,0,1,1,1,0,1,1,1,1,1,1,WT,4
0,0,1,0,1,0,1,1,1,1,1,1,0,WT,4
0,1,0,0,0,1,1,1,1,1,1,1,0,WT,4
1,0,0,1,1,1,1,1,1,1,1,1,0,WT,4
0,0,1,0,1,1,1,0,1,1,1,1,1,WT,4
0,1,0,1,1,1,0,1,1,1,1,1,1,WT,4
1,0,1,0,1,0,1,0,1,1,1,1,1,WT,4
0,1,0,1,0,1,0,0,1,1,1,1,1,WT,4
1,0,1,0,1,0,0,0,1,1,1,1,0,WT,4
0,1,0,0,0,0,0,0,1,1,1,0,0,WT,4
1,0,0,0,0,0,0,1,1,1,0,1,0,WT,4
0,0,0,0,0,0,1,0,1,0,1,0,1,WT,4
0,0,0,1,0,1,0,1,0,1,0,1,1,WT,4
0,0,1,0,1,0,1,1,1,0,1,0,1,WT,4
0,1,0,0,0,1,1,0,0,1,0,1,0,WT,4
1,0,0,0,1,1,0,0,1,0,1,0,0,WT,4
0,0,0,0,1,0,0,0,0,1,0,1,1,WT,4
0,0,0,0,0,0,0,0,1,0,1,0,0,WT,4
0,0,0,0,0,0,0,0,0,1,0,0,1,WT,4
0,0,0,0,0,0,0,1,1,0,0,1,1,WT,4
0,0,0,0,0,0,1,0,0,0,1,1,1,WT,4
0,0,0,0,0,1,0,0,0,1,1,1,0,WT,4
0,0,0,1,1,0,0,1,1,1,1,1,0,WT,4
0,0,1,0,0,0,1,0,1,1,1,0,1,WT,4
0,1,0,0,0,1,0,1,1,1,0,1,1,WT,4
1,0,0,0,1,0,1,0,1,0,1,0,0,WT,4
0,0,0,0,0,1,0,1,0,1,0,0,0,WT,4
0,0,0,0,1,0,1,1,1,0,0,1,0,WT,4
0,0,0,0,0,1,1,0,0,0,1,1,1,WT,4
0,0,0,0,1,1,0,0,0,1,1,0,0,WT,4
1,1,0,0,1,0,0,0,1,1,1,1,1,WT,5
1,0,0,0,0,0,0,0,1,1,1,1,1,WT,5
0,0,0,1,0,0,0,1,1,1,1,1,1,WT,5
0,0,1,1,0,0,1,1,1,1,1,1,1,WT,5
0,1,1,1,0,1,1,1,1,1,1,1,0,WT,5
1,1,1,0,1,1,1,0,1,1,1,1,0,WT,5
1,1,0,0,1,1,0,0,1,1,1,0,1,WT,5
1,0,0,0,1,0,0,1,1,1,0,1,1,WT,5
0,0,0,0,0,0,1,1,1,0,1,1,0,WT,5
0,0,0,1,0,1,1,1,0,1,1,1,0,WT,5
0,0,1,0,1,1,1,0,1,1,1,1,0,WT,5
0,1,0,0,1,1,0,1,1,1,1,1,0,WT,5
1,0,0,0,1,0,1,0,1,1,1,1,1,WT,5
0,0,0,1,0,1,0,1,1,1,1,1,1,WT,5
0,0,1,0,1,0,1,0,1,1,1,0,1,WT,5
0,1,0,0,0,1,0,0,1,1,0,1,1,WT,5
1,0,0,1,1,0,0,1,1,0,1,1,0,WT,5
0,0,1,0,0,0,1,0,0,1,1,1,0,WT,5
0,1,0,0,0,1,0,0,1,1,1,1,1,WT,5
1,0,0,1,1,0,0,1,1,1,1,1,0,WT,5
0,0,1,1,0,0,1,1,1,1,1,1,0,WT,5
0,1,1,0,0,1,1,0,1,1,1,1,0,WT,5
1,1,0,0,1,1,0,0,1,1,1,0,1,WT,5
1,0,0,0,1,0,0,0,1,1,0,1,0,WT,5
0,0,0,0,0,0,0,1,1,0,1,1,1,WT,5
0,0,0,0,0,0,1,0,0,1,1,1,1,WT,5
0,0,0,0,0,1,0,0,1,1,1,1,1,WT,5
0,0,0,0,1,0,0,0,1,1,1,0,0,WT,5
0,0,0,1,0,0,0,0,1,1,0,0,0,WT,5
0,0,1,0,0,0,0,0,1,0,0,0,0,WT,5
0,1,0,0,0,0,0,0,0,0,0,0,1,WT,5
1,0,0,1,0,0,0,1,0,0,0,1,0,WT,5
0,0,1,0,0,0,1,1,0,0,1,1,0,WT,5
0,1,0,0,0,1,1,0,0,1,1,1,1,WT,5
1,0,0,0,1,1,0,1,1,1,1,1,1,WT,5
0,0,0,1,1,0,1,1,1,1,1,1,1,WT,5
0,0,1,0,0,1,1,1,1,1,1,1,0,WT,5
0,1,0,0,1,1,1,0,1,1,1,1,0,WT,5
1,0,0,0,1,1,0,0,1,1,1,1,0,WT,5
0,0,0,1,1,0,0,1,1,1,1,1,0,WT,5
0,0,1,0,0,0,1,0,1,1,1,0,1,WT,5
0,1,0,0,0,1,0,1,1,1,0,1,1,WT,5
1,0,0,1,1,0,1,1,1,0,1,1,1,WT,5
0,0,1,1,0,1,1,1,0,1,1,1,0,WT,5
0,1,1,1,1,1,1,1,1,1,1,1,0,WT,5
1,1,1,0,1,1,1,1,1,1,1,0,0,WT,5
0,1,1,0,0,1,1,0,0,1,1,0,0,WT,6
1,1,0,0,1,1,0,0,1,1,0,0,0,WT,6
1,0,0,0,1,0,0,1,1,0,0,0,0,WT,6
0,0,0,0,0,0,1,0,0,0,0,1,1,WT,6
0,0,0,1,0,1,0,1,0,0,1,1,1,WT,6
0,0,1,1,1,0,1,0,0,1,1,1,0,WT,6
0,1,1,0,0,1,0,0,1,1,1,0,1,WT,6
1,1,0,0,1,0,0,1,1,1,0,1,0,WT,6
1,0,0,0,0,0,1,0,1,0,1,0,0,WT,6
0,0,0,1,0,1,0,0,0,1,0,1,1,WT,6
0,0,1,0,1,0,0,0,1,0,1,1,1,WT,6
0,1,0,1,0,0,0,1,0,1,1,1,0,WT,6
1,0,1,0,0,0,1,1,1,1,1,1,0,WT,6
0,1,0,1,0,1,1,1,1,1,1,1,0,WT,6
1,0,1,1,1,1,1,1,1,1,1,1,0,WT,6
0,1,1,0,1,1,1,0,1,1,1,1,0,WT,6
1,1,0,1,1,1,0,1,1,1,1,1,1,WT,6
1,0,1,0,1,0,1,1,1,1,1,1,1,WT,6
0,1,0,0,0,1,1,1,1,1,1,0,1,WT,6
1,0,0,0,1,1,1,1,1,1,0,1,1,WT,6
0,0,0,1,1,1,1,1,1,0,1,1,0,WT,6
0,0,1,0,1,1,1,0,0,1,1,1,1,WT,6
0,1,0,0,1,1,0,0,1,1,1,1,1,WT,6
1,0,0,1,1,0,0,1,1,1,1,1,0,WT,6
0,0,1,0,0,0,1,0,1,1,1,1,0,WT,6
0,1,0,0,0,1,0,0,1,1,1,0,0,WT,6
1,0,0,0,1,0,0,0,1,1,0,1,1,WT,6
0,0,0,0,0,0,0,0,1,0,1,1,1,WT,6
0,0,0,0,0,0,0,1,0,1,1,1,1,WT,6
0,0,0,1,0,0,1,1,1,1,1,1,1,WT,6
0,0,1,0,0,1,1,0,1,1,1,1,0,WT,6
0,1,0,0,1,1,0,0,1,1,1,0,0,WT,6
1,0,0,0,1,0,0,1,1,1,0,1,0,WT,6
0,0,0,0,0,0,1,0,1,0,1,0,1,WT,6
0,0,0,0,0,1,0,0,0,1,0,1,1,WT,6
0,0,0,1,1,0,0,1,1,0,1,1,1,WT,6
0,0,1,0,0,0,1,0,0,1,1,1,1,WT,6
0,1,0,1,0,1,0,1,1,1,1,1,0,WT,6
1,0,1,0,1,0,1,0,1,1,1,0,0,WT,6
0,1,0,1,0,1,0,1,1,1,0,1,0,WT,6
1,0,1,0,1,0,1,0,1,0,1,1,1,WT,6
0,1,0,0,0,1,0,0,0,1,1,1,1,WT,6
1,0,0,0,1,0,0,0,1,1,1,0,1,WT,6
0,0,0,1,0,0,0,1,1,1,0,1,0,WT,6
0,0,1,1,0,0,1,1,1,0,1,1,1,WT,6
0,1,1,0,0,1,1,0,0,1,1,1,1,WT,6
0,1,1,1,0,1,1,1,0,1,1,1,1,WT,7
1,1,1,0,1,1,1,0,1,1,1,1,1,WT,7
1,1,0,0,1,1,0,0,1,1,1,0,1,WT,7
1,0,0,0,1,0,0,1,1,1,0,1,1,WT,7
0,0,0,0,0,0,1,0,1,0,1,1,0,WT,7
0,0,0,0,0,1,0,0,0,1,1,1,0,WT,7
0,0,0,0,1,0,0,1,1,1,1,1,1,WT,7
0,0,0,0,0,0,1,0,1,1,1,1,1,WT,7
0,0,0,0,0,1,0,0,1,1,1,0,1,WT,7
0,0,0,0,1,0,0,1,1,1,0,0,1,WT,7
0,0,0,0,0,0,1,0,1,0,0,0,0,WT,7
0,0,0,0,0,1,0,0,0,0,0,1,0,WT,7
0,0,0,0,1,0,0,1,0,0,1,0,0,WT,7
0,0,0,0,0,0,1,1,0,1,0,0,1,WT,7
0,0,0,0,0,1,1,0,1,0,0,0,1,WT,7
0,0,0,0,1,1,0,1,0,0,0,1,0,WT,7
0,0,0,0,1,0,1,1,0,0,1,0,0,WT,7
0,0,0,1,0,1,1,1,0,1,0,1,0,WT,7
0,0,1,0,1,1,1,0,1,0,1,1,1,WT,7
0,1,0,1,1,1,0,1,0,1,1,1,1,WT,7
1,0,1,1,1,0,1,1,1,1,1,1,0,WT,7
0,1,1,0,0,1,1,1,1,1,1,1,1,WT,7
1,1,0,0,1,1,1,0,1,1,1,1,0,WT,7
1,0,0,0,1,1,0,0,1,1,1,1,0,WT,7
0,0,0,0,1,0,0,0,1,1,1,0,1,WT,7
0,0,0,0,0,0,0,0,1,1,0,0,0,WT,7
0,0,0,0,0,0,0,0,1,0,0,1,1,WT,7
0,0,0,1,0,0,0,1,0,0,1,1,1,WT,7
0,0,1,0,0,0,1,0,0,1,1,1,1,WT,7
0,1,0,1,0,1,0,1,1,1,1,1,0,WT,7
1,0,1,0,1,0,1,0,1,1,1,1,0,WT,7
0,1,0,0,0,1,0,0,1,1,1,0,0,WT,7
1,0,0,0,1,0,0,0,1,1,0,1,0,WT,7
0,0,0,0,0,0,0,1,1,0,1,1,0,WT,7
0,0,0,0,0,0,1,0,0,1,1,0,0,WT,7
0,0,0,0,0,1,0,0,1,1,0,1,1,WT,7
0,0,0,0,1,0,0,1,1,0,1,1,1,WT,7
0,0,0,0,0,0,1,0,0,1,1,1,1,WT,7
0,0,0,0,0,1,0,0,1,1,1,1,1,WT,7
0,0,0,0,1,0,0,0,1,1,1,0,1,WT,7
0,0,0,1,0,0,0,1,1,1,0,1,0,WT,7
0,0,1,0,0,0,1,0,1,0,1,1,0,WT,7
0,1,0,1,0,1,0,1,0,1,1,1,0,WT,7
1,0,1,0,1,0,1,0,1,1,1,0,0,WT,7
0,1,0,0,0,1,0,0,1,1,0,0,1,WT,7
1,0,0,0,1,0,0,1,1,0,0,0,1,WT,7
0,1,1,1,1,1,1,1,1,1,1,1,0,WT,8
1,1,1,1,1,1,1,1,1,1,1,1,0,WT,8
1,1,1,0,1,1,1,1,1,1,1,0,0,WT,8
1,1,0,0,1,1,1,0,1,1,0,0,0,WT,8
1,0,0,0,1,1,0,0,1,0,0,1,0,WT,8
0,0,0,1,1,0,0,0,0,0,1,1,0,WT,8
0,0,1,0,0,0,0,1,0,1,1,1,0,WT,8
0,1,0,0,0,0,1,0,1,1,1,1,1,WT,8
1,0,0,1,0,1,0,1,1,1,1,1,0,WT,8
0,0,1,1,1,0,1,1,1,1,1,1,0,WT,8
0,1,1,0,0,1,1,0,1,1,1,1,1,WT,8
1,1,0,0,1,1,0,0,1,1,1,0,1,WT,8
1,0,0,0,1,0,0,0,1,1,0,0,1,WT,8
0,0,0,0,0,0,0,0,1,0,0,1,1,WT,8
0,0,0,1,0,0,0,1,0,0,1,1,1,WT,8
0,0,1,0,0,0,1,0,0,1,1,1,1,WT,8
0,1,0,0,0,1,0,0,1,1,1,1,0,WT,8
1,0,0,0,1,0,0,0,1,1,1,1,0,WT,8
0,0,0,0,0,0,0,0,1,1,1,0,0,WT,8
0,0,0,0,0,0,0,0,1,1,0,1,1,WT,8
0,0,0,0,0,0,0,0,1,0,1,0,1,WT,8
0,0,0,0,0,0,0,0,0,1,0,1,1,WT,8
0,0,0,0,0,0,0,0,1,0,1,1,0,WT,8
0,0,0,0,0,0,0,0,0,1,1,1,1,WT,8
0,0,0,0,0,0,0,0,1,1,1,1,1,WT,8
0,0,0,0,0,0,0,0,1,1,1,1,1,WT,8
0,0,0,1,0,0,0,1,1,1,1,1,0,WT,8
0,0,1,0,0,0,1,0,1,1,1,1,0,WT,8
0,1,0,1,0,1,0,1,1,1,1,1,0,WT,8
1,0,1,0,1,0,1,0,1,1,1,0,1,WT,8
0,1,0,0,0,1,0,1,1,1,0,1,1,WT,8
1,0,0,1,1,0,1,0,1,0,1,1,1,WT,8
0,0,1,0,0,1,0,0,0,1,1,0,1,WT,8
0,1,0,1,1,0,0,1,1,1,0,1,0,WT,8
1,0,1,0,0,0,1,0,1,0,1,0,0,WT,8
0,1,0,0,0,1,0,0,0,1,0,1,0,WT,8
1,0,0,0,1,0,0,0,1,0,1,0,0,WT,8
0,0,0,0,0,0,0,0,0,1,0,0,0,WT,8
0,0,0,0,0,0,0,0,1,0,0,1,0,WT,8
0,0,0,0,0,0,0,0,0,0,1,1,0,WT,8
0,0,0,1,0,0,0,1,0,1,1,1,0,WT,8
0,0,1,1,0,0,1,1,1,1,1,1,1,WT,8
0,1,1,1,0,1,1,0,1,1,1,0,1,WT,8
1,1,1,1,1,1,0,1,1,1,0,1,0,WT,8
1,1,1,1,1,0,1,0,1,0,1,0,0,WT,8
1,1,1,1,0,1,0,1,0,1,0,1,0,WT,8
0,1,0,1,1,1,0,1,1,1,0,1,1,WT,9
1,0,1,1,1,0,1,1,1,0,1,1,0,WT,9
0,1,1,0,0,1,1,0,0,1,1,0,0,WT,9
1,1,0,0,1,1,0,0,1,1,0,1,1,WT,9
1,0,0,0,1,0,0,0,1,0,1,1,1,WT,9
0,0,0,0,0,0,0,0,0,1,1,0,0,WT,9
0,0,0,0,0,0,0,0,1,1,0,1,1,WT,9
0,0,0,0,0,0,0,0,1,0,1,0,1,WT,9
0,0,0,0,0,0,0,0,0,1,0,1,1,WT,9
0,0,0,0,0,0,0,1,1,0,1,1,0,WT,9
0,0,0,0,0,0,1,0,0,1,1,1,1,WT,9
0,0,0,0,0,1,0,0,1,1,1,1,0,WT,9
0,0,0,0,1,0,0,0,1,1,1,1,1,WT,9
0,0,0,1,0,0,0,1,1,1,1,1,0,WT,9
0,0,1,0,0,0,1,0,1,1,1,1,0,WT,9
0,1,0,0,0,1,0,0,1,1,1,1,0,WT,9
1,0,0,0,1,0,0,0,1,1,1,1,1,WT,9
0,0,0,0,0,0,0,1,1,1,1,1,1,WT,9
0,0,0,0,0,0,1,0,1,1,1,0,1,WT,9
0,0,0,0,0,1,0,1,1,1,0,0,1,WT,9
0,0,0,0,1,0,1,0,1,0,0,1,0,WT,9
0,0,0,0,0,1,0,1,0,0,1,1,0,WT,9
0,0,0,0,1,0,1,0,0,1,1,0,0,WT,9
0,0,0,1,0,1,0,1,1,1,0,1,1,WT,9
0,0,1,0,1,0,1,0,1,0,1,0,1,WT,9
0,1,0,1,0,1,0,1,0,1,0,1,0,WT,9
1,0,1,0,1,0,1,0,1,0,1,1,0,WT,9
0,1,0,0,0,1,0,0,0,1,1,1,0,WT,9
1,0,0,0,1,0,0,1,1,1,1,0,1,WT,9
0,0,0,0,0,0,1,1,1,1,0,1,1,WT,9
0,0,0,0,0,1,1,0,1,0,1,0,1,WT,9
0,0,0,0,1,1,0,1,0,1,0,1,1,WT,9
0,0,0,0,1,0,1,0,1,0,1,1,0,WT,9
0,0,0,1,0,1,0,1,0,1,1,1,0,WT,9
0,0,1,0,1,0,1,0,1,1,1,1,1,WT,9
0,1,0,0,0,1,0,0,1,1,1,0,1,WT,9
1,0,0,1,1,0,0,1,1,1,0,1,1,WT,9
0,0,1,0,0,0,1,0,1,0,1,1,1,WT,9
0,1,0,1,0,1,0,1,0,1,1,1,1,WT,9
1,0,1,1,1,0,1,1,1,1,1,1,1,WT,9
0,1,1,1,0,1,1,1,1,1,1,1,0,WT,9
1,1,1,0,1,1,1,1,1,1,1,1,0,WT,9
1,1,0,0,1,1,1,0,1,1,1,0,0,WT,9
1,0,0,0,1,1,0,0,1,1,0,1,1,WT,9
0,0,0,1,1,0,0,1,1,0,1,1,1,WT,9
0,0,1,0,0,0,1,0,0,1,1,1,1,WT,9
0,1,0,0,0,0,1,0,1,1,0,0,1,WT,10
1,0,0,1,0,1,0,1,1,0,0,1,0,WT,10
0,0,1,0,1,0,1,0,0,0,1,0,0,WT,10
0,1,0,0,0,1,0,0,0,1,0,1,0,WT,10
1,0,0,1,1,0,0,1,1,0,1,1,0,WT,10
0,0,1,0,0,0,1,0,0,1,1,0,0,WT,10
0,1,0,1,0,1,0,1,1,1,0,1,0,WT,10
1,0,1,0,1,0,1,1,1,0,1,1,1,WT,10
0,1,0,0,0,1,1,0,0,1,1,1,1,WT,10
1,0,0,0,1,1,0,0,1,1,1,0,1,WT,10
0,0,0,0,1,0,0,1,1,1,0,1,0,WT,10
0,0,0,0,0,0,1,0,1,0,1,0,0,WT,10
0,0,0,0,0,1,0,1,0,1,0,0,0,WT,10
0,0,0,0,1,0,1,0,1,0,0,1,0,WT,10
0,0,0,0,0,1,0,1,0,0,1,0,0,WT,10
0,0,0,0,1,0,1,0,0,1,0,0,0,WT,10
0,0,0,1,0,1,0,1,1,0,0,1,0,WT,10
0,0,1,0,1,0,1,1,0,0,1,1,1,WT,10
0,1,0,0,0,1,1,1,0,1,1,1,1,WT,10
1,0,0,0,1,1,1,1,1,1,1,1,0,WT,10
0,0,0,0,1,1,1,0,1,1,1,1,0,WT,10
0,0,0,0,1,1,0,0,1,1,1,0,0,WT,10
0,0,0,0,1,0,0,0,1,1,0,1,1,WT,10
0,0,0,1,0,0,0,1,1,0,1,1,1,WT,10
0,0,1,0,0,0,1,0,0,1,1,1,1,WT,10
0,1,0,0,0,1,0,0,1,1,1,1,0,WT,10
1,0,0,0,1,0,0,0,1,1,1,1,0,WT,10
0,0,0,0,0,0,0,0,1,1,1,1,1,WT,10
0,0,0,0,0,0,0,1,1,1,1,1,1,WT,10
0,0,0,0,0,0,1,1,1,1,1,1,1,WT,10
0,0,0,0,0,1,1,0,1,1,1,0,0,WT,10
0,0,0,0,1,1,0,0,1,1,0,0,0,WT,10
0,0,0,0,1,0,0,0,1,0,0,0,1,WT,10
0,0,0,0,0,0,0,0,0,0,0,1,1,WT,10
0,0,0,0,0,0,0,0,0,0,1,0,0,WT,10
0,0,0,0,0,0,0,0,0,1,0,0,0,WT,10
0,0,0,0,0,0,0,0,1,0,0,0,1,WT,10
0,0,0,1,0,0,0,1,0,0,0,1,1,WT,10
0,0,1,0,0,0,1,0,0,0,1,1,0,WT,10
0,1,0,0,0,1,0,0,0,1,1,0,0,WT,10
1,0,0,1,1,0,0,1,1,1,0,1,0,WT,10
0,0,1,0,0,0,1,0,1,0,1,0,1,WT,10
0,1,0,0,0,1,0,0,0,1,0,1,1,WT,10
1,0,0,0,1,0,0,0,1,0,1,1,1,WT,10
0,0,0,1,0,0,0,1,0,1,1,1,1,WT,10
0,0,1,0,0,0,1,1,1,1,1,1,0,WT,10
0,0,1,0,0,0,1,0,0,0,1,1,1,WT,11
0,1,0,0,0,1,0,0,0,1,1,0,0,WT,11
1,0,0,0,1,0,0,1,1,1,0,1,0,WT,11
0,0,0,0,0,0,1,1,1,0,1,1,1,WT,11
0,0,0,1,0,1,1,1,0,1,1,1,0,WT,11
0,0,1,0,1,1,1,0,1,1,1,1,1,WT,11
0,1,0,0,1,1,0,1,1,1,1,0,1,WT,11
1,0,0,1,1,0,1,1,1,1,0,1,0,WT,11
0,0,1,1,0,1,1,1,1,0,1,1,0,WT,11
0,1,1,0,1,1,1,0,0,1,1,0,1,WT,11
1,1,0,0,1,1,0,0,1,1,0,0,0,WT,11
1,0,0,0,1,0,0,0,1,0,0,1,0,WT,11
0,0,0,0,0,0,0,0,0,0,1,1,1,WT,11
0,0,0,0,0,0,0,1,0,1,1,1,1,WT,11
0,0,0,0,0,0,1,0,1,1,1,0,0,WT,11
