"","firstgabor","corrAns","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_2.keys","key_resp_2.rt","resp.keys","resp.corr","resp.rt","resp_mrating.keys","resp_mrating.rt","lumi","mean","luminance","expName","participant","frameRate","session","date","blocks.thisTrial","X"
"2874",2,"down",7,0,7,0,4,7,47,3,1,0.682448631357,2,1,0.870118924921,1,0.658475378587,0.3825,0.5625,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2875",1,"left",7,0,7,0,4,8,48,0,2,0.800159624048,2,0,0.434737596314,3,0.30522805333,0.3825,0.551020408163,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2876",1,"left",7,0,7,0,4,9,49,8,1,0.57653156887,2,0,0.681849944925,1,1.52870249057,0.3825,0.54,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2877",NA,"",7,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2878",2,"down",8,0,8,0,0,0,0,3,2,1.09418896854,2,1,0.575815840203,2,0.598669106586,0.3825,1,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2879",2,"down",8,0,8,0,0,1,1,9,1,0.717684889193,2,1,0.376030520303,3,0.517031762721,0.3825,1,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2880",1,"left",8,0,8,0,0,2,2,0,1,0.694211375967,1,1,0.646549005854,1,0.564041160366,0.3825,1,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2881",1,"left",8,0,8,0,0,3,3,2,1,1.11770406256,2,0,0.434839238255,1,0.95221365752,0.3825,0.75,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2882",1,"left",8,0,8,0,0,4,4,8,1,2.85875312289,2,0,0.71716628429,1,0.411117395287,0.3825,0.6,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2883",2,"down",8,0,8,0,0,5,5,1,1,0.706038801811,1,0,0.928817915778,1,0.669943592573,0.3825,0.5,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2884",1,"left",8,0,8,0,0,6,6,6,1,0.270726004514,1,1,0.775951516794,2,1.02286135154,0.3825,0.571428571429,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2885",2,"down",8,0,8,0,0,7,7,5,1,1.09412813738,2,1,0.611316213083,1,0.622820232753,0.3825,0.625,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2886",2,"down",8,0,8,0,0,8,8,7,1,0.400120815307,2,1,0.481834775635,3,0.834612391924,0.3825,0.666666666667,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2887",1,"left",8,0,8,0,0,9,9,4,1,0.870625594596,1,1,1.89358204295,1,0.399379676155,0.3825,0.7,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2888",1,"left",8,0,8,0,1,0,10,2,2,0.776546353152,2,0,0.928762089712,1,0.517077578595,0.3825,0.636363636364,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2889",1,"left",8,0,8,0,1,1,11,0,2,0.635270215485,1,1,0.987739055878,3,0.669963612955,0.3825,0.666666666667,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2890",2,"down",8,0,8,0,1,2,12,7,2,1.30587833075,1,0,0.517163435236,2,0.705265322042,0.3825,0.615384615385,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2891",2,"down",8,0,8,0,1,3,13,1,1,0.62360564775,1,0,0.670187687234,3,0.822771875829,0.3825,0.571428571429,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2892",2,"down",8,0,8,0,1,4,14,9,1,0.941198982195,2,1,0.529017811596,3,0.76415604656,0.3825,0.6,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2893",2,"down",8,0,8,0,1,5,15,3,1,0.494179266353,1,0,1.02303806991,1,0.434619784064,0.3825,0.5625,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2894",2,"down",8,0,8,0,1,6,16,5,2,1.4941346055,2,1,1.09361530758,3,0.340527067364,0.3825,0.588235294118,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2895",1,"left",8,0,8,0,1,7,17,6,1,0.494137300551,1,1,0.446608912996,2,0.658126561927,0.3825,0.611111111111,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2896",1,"left",8,0,8,0,1,8,18,4,1,0.435419829342,2,0,1.1524274906,1,0.328767017806,0.3825,0.578947368421,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2897",1,"left",8,0,8,0,1,9,19,8,2,0.611815182611,1,1,0.670128396102,2,2.1285990006,0.3825,0.6,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2898",1,"left",8,0,8,0,2,0,20,4,2,1.47057754568,2,0,1.02298917398,1,0.846231143783,0.3825,0.571428571429,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2899",2,"down",8,0,8,0,2,1,21,7,2,0.588176116223,1,0,1.42309651403,1,0.869875985281,0.3825,0.545454545455,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2900",2,"down",8,0,8,0,2,2,22,3,1,1.71762444304,2,1,0.646610222022,3,0.552275720705,0.3825,0.565217391304,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2901",1,"left",8,0,8,0,2,3,23,6,1,0.31784551426,1,1,0.599407935695,2,0.516948986141,0.3825,0.583333333333,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2902",1,"left",8,0,8,0,2,4,24,2,2,0.882405279529,2,0,0.858345015098,1,0.375839941664,0.3825,0.56,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2903",1,"left",8,0,8,0,2,5,25,8,1,0.305720477732,2,0,0.893685994934,1,0.587516598629,0.3825,0.538461538462,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2904",2,"down",8,0,8,0,2,6,26,9,1,0.564826575363,2,1,0.481928717429,3,0.599347874548,0.3825,0.555555555556,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2905",2,"down",8,0,8,0,2,7,27,1,1,0.517695515396,2,1,0.56422519388,3,0.364049476525,0.3825,0.571428571429,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2906",1,"left",8,0,8,0,2,8,28,0,2,0.364823341302,1,1,0.870079269163,1,0.693489487182,0.3825,0.586206896552,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2907",2,"down",8,0,8,0,2,9,29,5,1,0.329479281407,1,0,0.540670829109,2,1.23459152453,0.3825,0.566666666667,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2908",1,"left",8,0,8,0,3,0,30,2,2,0.423627054159,1,1,0.576042609534,2,0.552286885918,0.3825,0.58064516129,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2909",2,"down",8,0,8,0,3,1,31,5,2,0.294176802306,2,1,0.776008112874,3,0.84639592693,0.3825,0.59375,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2910",1,"left",8,0,8,0,3,2,32,0,1,0.611804787412,1,1,2.15235472421,2,0.799351878624,0.3825,0.606060606061,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2911",2,"down",8,0,8,0,3,3,33,1,2,0.517717460815,2,1,1.32887327983,1,0.728748845459,0.3825,0.617647058824,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2912",2,"down",8,0,8,0,3,4,34,7,2,0.352977050097,1,0,0.493698007163,3,0.575801209924,0.3825,0.6,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2913",1,"left",8,0,8,0,3,5,35,6,2,0.494183501434,2,0,1.17597608026,1,0.587540084078,0.3825,0.583333333333,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2914",2,"down",8,0,8,0,3,6,36,3,1,0.541259120342,2,1,0.517174215442,2,0.85813980618,0.3825,0.594594594595,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2915",1,"left",8,0,8,0,3,7,37,8,1,0.89415185383,2,0,1.04667367123,1,0.834535390453,0.3825,0.578947368421,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2916",2,"down",8,0,8,0,3,8,38,9,2,0.364821416265,2,1,1.04660436991,2,0.893381839126,0.3825,0.589743589744,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2917",1,"left",8,0,8,0,3,9,39,4,1,0.317721541894,2,0,0.764253838427,3,0.975732216607,0.3825,0.575,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2918",1,"left",8,0,8,0,4,0,40,0,1,0.753076689999,2,0,0.68183030955,1,0.564006509704,0.3825,0.560975609756,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2919",2,"down",8,0,8,0,4,1,41,5,2,0.764794388749,1,0,0.975966301076,2,1.41100420313,0.3825,0.547619047619,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2920",2,"down",8,0,8,0,4,2,42,3,2,1.12947604735,2,1,0.752307060304,3,0.622980780819,0.3825,0.558139534884,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2921",1,"left",8,0,8,0,4,3,43,4,2,0.329517397136,1,1,0.45833931699,1,0.999334322289,0.3825,0.568181818182,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2922",2,"down",8,0,8,0,4,4,44,9,2,0.353081772097,1,0,0.505391065442,3,0.658148122338,0.3825,0.555555555556,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2923",1,"left",8,0,8,0,4,5,45,6,2,1.68229501342,1,1,0.764253068412,3,2.01101005524,0.3825,0.565217391304,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2924",2,"down",8,0,8,0,4,6,46,7,2,1.71767218395,1,0,0.646639867588,3,1.05709928531,0.3825,0.553191489362,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2925",1,"left",8,0,8,0,4,7,47,8,1,1.01188517695,1,1,0.881764242288,2,1.02284710627,0.3825,0.5625,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2926",2,"down",8,0,8,0,4,8,48,1,1,1.43532627255,2,1,0.693664280519,1,0.764014363855,0.3825,0.571428571429,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2927",1,"left",8,0,8,0,4,9,49,2,1,0.906013545329,2,0,0.705394299504,1,0.693390155285,0.3825,0.56,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2928",NA,"",8,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2929",2,"down",9,0,9,0,0,0,0,3,2,0.411889335027,1,0,0.587513903578,3,0.740406483062,0.3825,0,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2930",2,"down",9,0,9,0,0,1,1,5,1,0.411865849579,1,0,0.705396994555,2,0.775827929435,0.3825,0,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2931",1,"left",9,0,9,0,0,2,2,4,1,0.5647499589,1,1,0.48190677201,3,0.86992719126,0.3825,0.333333333333,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2932",2,"down",9,0,9,0,0,3,3,9,1,4.36447144458,2,1,0.881885134597,2,0.964009127754,0.3825,0.5,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2933",2,"down",9,0,9,0,0,4,4,1,1,0.964768362252,2,1,0.599545383319,3,0.787577968801,0.3825,0.6,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2934",1,"left",9,0,9,0,0,5,5,6,1,0.458766290142,2,0,0.752608521059,1,1.29338946227,0.3825,0.5,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2935",2,"down",9,0,9,0,0,6,6,7,2,1.0353914158,2,1,0.905387908382,3,0.458117167747,0.3825,0.571428571429,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2936",1,"left",9,0,9,0,0,7,7,2,1,0.517719000844,1,1,0.693676985762,2,0.893444210317,0.3825,0.625,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2937",1,"left",9,0,9,0,0,8,8,0,2,0.43537786354,2,0,0.846532219532,1,0.892817033341,0.3825,0.555555555556,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2938",1,"left",9,0,9,0,0,9,9,8,2,0.317910195496,1,1,1.01104778596,1,0.71695992035,0.3825,0.6,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2939",2,"down",9,0,9,0,1,0,10,7,1,0.870641764905,2,1,0.30542864216,1,0.528771021883,0.3825,0.636363636364,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2940",1,"left",9,0,9,0,1,1,11,2,1,0.729484209501,2,0,0.423080728726,1,0.658145427287,0.3825,0.583333333333,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2941",2,"down",9,0,9,0,1,2,12,3,1,0.600106724038,2,1,0.446567717211,1,0.681703257123,0.3825,0.615384615385,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2942",1,"left",9,0,9,0,1,3,13,4,1,0.635368007352,2,0,0.646597901787,2,1.79934571851,0.3825,0.571428571429,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2943",2,"down",9,0,9,0,1,4,14,1,1,0.541256040284,2,1,0.481951432862,1,0.881605619259,0.3825,0.6,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2944",2,"down",9,0,9,0,1,5,15,5,1,0.658716393189,2,1,0.423088428874,1,0.81105263705,0.3825,0.625,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2945",1,"left",9,0,9,0,1,6,16,8,1,0.635362232242,2,0,1.47001235489,1,0.775797128847,0.3825,0.588235294118,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2946",1,"left",9,0,9,0,1,7,17,6,1,0.435333202687,2,0,0.446612378063,1,0.775825234383,0.3825,0.555555555556,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2947",1,"left",9,0,9,0,1,8,18,0,1,0.658921987116,2,0,0.423082268756,1,1.43454278259,0.3825,0.526315789474,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2948",2,"down",9,0,9,0,1,9,19,9,2,0.72947997442,2,1,0.552441658873,3,0.43465096966,0.3825,0.55,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2949",1,"left",9,0,9,0,2,0,20,8,2,0.729511545023,1,1,0.469958453857,1,0.881179416121,0.3825,0.571428571429,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2950",2,"down",9,0,9,0,2,1,21,7,2,0.38834613547,2,1,0.55242625858,2,0.705215271086,0.3825,0.590909090909,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2951",2,"down",9,0,9,0,2,2,22,3,1,0.329738776361,2,1,0.540439054684,2,0.975749156931,0.3825,0.608695652174,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2952",1,"left",9,0,9,0,2,3,23,2,2,0.517727856013,1,1,0.599402545592,1,0.799321848051,0.3825,0.625,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2953",1,"left",9,0,9,0,2,4,24,4,2,0.894226545256,2,0,0.505364499935,2,0.611363568987,0.3825,0.6,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2954",2,"down",9,0,9,0,2,5,25,9,2,0.31779738834,1,0,0.64654361575,1,0.658163137625,0.3825,0.576923076923,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2955",2,"down",9,0,9,0,2,6,26,1,2,1.68237701999,1,0,0.493612535531,2,1.06989307961,0.3825,0.555555555556,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2956",1,"left",9,0,9,0,2,7,27,0,2,0.516769187708,1,1,0.728910548547,1,0.846372826489,0.3825,0.571428571429,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2957",1,"left",9,0,9,0,2,8,28,6,2,0.588366694862,1,1,0.552378517668,1,0.646378447596,0.3825,0.586206896552,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2958",2,"down",9,0,9,0,2,9,29,5,2,0.588303168649,1,0,1.70532807824,1,0.705209110968,0.3825,0.566666666667,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2959",2,"down",9,0,9,0,3,0,30,9,1,1.0353286596,2,1,0.517225806427,2,1.32866229581,0.3825,0.58064516129,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2960",1,"left",9,0,9,0,3,1,31,8,2,0.717562456855,1,1,1.34080465767,1,0.928748999461,0.3825,0.59375,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2961",1,"left",9,0,9,0,3,2,32,2,1,6.79961483865,1,1,0.693672750681,2,1.08161193338,0.3825,0.606060606061,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2962",2,"down",9,0,9,0,3,3,33,5,2,0.623638758382,1,0,0.681864190196,3,0.669900086742,0.3825,0.588235294118,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2963",1,"left",9,0,9,0,3,4,34,4,2,0.88241528972,2,0,4.18750358538,1,0.893405709582,0.3825,0.571428571429,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2964",1,"left",9,0,9,0,3,5,35,0,1,0.753006618661,2,0,0.764217262728,1,1.22285034033,0.3825,0.555555555556,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2965",2,"down",9,0,9,0,3,6,36,3,1,0.529500225807,1,0,0.728975229782,1,0.552251080235,0.3825,0.540540540541,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2966",1,"left",9,0,9,0,3,7,37,6,1,0.282431383028,2,0,0.42305108316,3,0.552267250543,0.3825,0.526315789474,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2967",2,"down",9,0,9,0,3,8,38,1,1,1.05888302437,2,1,0.517142644839,3,0.846394386901,0.3825,0.538461538462,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2968",2,"down",9,0,9,0,3,9,39,7,2,0.61182403778,1,0,0.634620323075,3,0.246562558112,0.3825,0.525,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2969",1,"left",9,0,9,0,4,0,40,8,2,0.341161944487,1,1,0.458474069562,1,0.552178313845,0.3825,0.536585365854,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2970",1,"left",9,0,9,0,4,1,41,6,2,0.353027871068,1,1,0.281846171853,1,0.811151198932,0.3825,0.547619047619,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2971",2,"down",9,0,9,0,4,2,42,9,1,0.329517397135,2,1,0.540670444102,2,0.869969927076,0.3825,0.558139534884,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2972",1,"left",9,0,9,0,4,3,43,0,1,0.458892572554,2,0,0.493652191289,1,0.658256694412,0.3825,0.545454545455,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2973",2,"down",9,0,9,0,4,4,44,1,1,0.317714226753,2,1,0.552510190182,1,0.634847477413,0.3825,0.555555555556,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2974",2,"down",9,0,9,0,4,5,45,5,2,0.505837288963,2,1,1.14077216304,1,0.552262630456,0.3825,0.565217391304,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2975",2,"down",9,0,9,0,4,6,46,3,2,0.81179839629,2,1,1.50537528014,1,0.799302597683,0.3825,0.574468085106,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2976",1,"left",9,0,9,0,4,7,47,4,1,0.847108575538,1,1,1.25869028969,1,0.622507606783,0.3825,0.583333333333,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2977",1,"left",9,0,9,0,4,8,48,2,1,4.23503928807,2,0,1.30540092163,2,0.84644251282,0.3825,0.571428571429,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2978",2,"down",9,0,9,0,4,9,49,7,1,0.75300546364,1,0,0.646092002126,1,1.03504336915,0.3825,0.56,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2979",NA,"",9,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3825,"metacognition_realexp","ddb",85.3468778853,1,"2013_Nov_20_1121","None",NA
"2980",2,"down",0,0,0,0,0,0,0,3,2,3.46985631085,2,1,2.32853573825,2,3.86946968498,0.09125,1,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2981",1,"left",0,0,0,0,0,1,1,4,1,0.85884113111,2,0,1.71723064686,2,1.01089497999,0.09125,0.5,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2982",1,"left",0,0,0,0,0,2,2,8,1,0.494192719252,1,1,0.611606938321,3,0.351943505344,0.09125,0.666666666667,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2983",2,"down",0,0,0,0,0,3,3,5,1,0.411875520484,2,1,1.89352195686,2,1.12871307332,0.09125,0.75,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2984",2,"down",0,0,0,0,0,4,4,7,2,1.41179736369,2,1,1.70526341727,1,2.66977830806,0.09125,0.8,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2985",1,"left",0,0,0,0,0,5,5,0,1,0.447151954902,1,1,1.36418678627,2,3.68146679126,0.09125,0.833333333333,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2986",1,"left",0,0,0,0,0,6,6,2,1,0.588469062423,1,1,0.634716708575,1,0.411056606694,0.09125,0.857142857143,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2987",2,"down",0,0,0,0,0,7,7,1,1,0.788499247115,2,1,0.85810152914,1,0.516989092315,0.09125,0.875,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2988",2,"down",0,0,0,0,0,8,8,9,1,0.447147719804,2,1,0.870153075662,2,0.915930626028,0.09125,0.888888888889,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2989",1,"left",0,0,0,0,0,9,9,6,2,1.41174885258,1,1,0.764212889865,1,1.5169228708,0.09125,0.9,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2990",2,"down",0,0,0,0,1,0,10,1,2,0.917698586594,2,1,1.09369074473,2,2.15206693918,0.09125,0.909090909091,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2991",2,"down",0,0,0,0,1,1,11,9,2,0.812733628173,1,0,0.516286836202,1,0.622848426257,0.09125,0.833333333333,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2992",1,"left",0,0,0,0,1,2,12,0,2,0.457990723597,1,1,0.400469248767,3,0.834611370158,0.09125,0.846153846154,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
"2993",2,"down",0,0,0,0,1,3,13,3,2,1.83527589541,2,1,0.470125817037,3,1.19929674286,0.09125,0.857142857143,0.09125,"metacognition_realexp","fcm",85.3193551141,1,"2013_Nov_22_1336","None",NA
